review,rating
"The hotel is situated in a great aria with wonderful views. Everything is so clean and organized from the arrival to the departure of the hotel. The spa center is great, you will not miss anything whether you are on holiday with family or business stay. Smiling staff of professionals. Congratulations to all involved. I will certainly visit the hotel again.",5
"We had a really nice four-night stay at this hotel - to start with the positives, the room was very clean, well maintained and comfortable with a lovely view of the sea and Tangier in the distance. Tea and coffee making facilities were provided.The breakfast was fantastic, big variety and lovely fresh pastries (although they could do with updating their coffee machine). The staff were courteous, helpful and friendly. The big lobby area had a very glamorous and luxurious feel. I never got to try the spa but I wish I'd had a chance to! The outdoor pool looked lovely but it was too cold in January for us to use it. The negatives are less to do with the hotel and more to do with the area - the hotel is some distance from town and surrounded by half-finished building projects, not…",4
"Having stayed at the deplorable Farah hotel in Rabat the previous night, I dreaded poor accommodations. But I was pleasantly surprised. Buffet was good, rooms much better. Hotel has a stench of stale cigarette smoke, and although the staff insisted that the rooms are nonsmoking (really, there is an ashtray in the room), they refused to switch my room in the evening. This was alleviated by sleeping with the door to the balcony open.   Did not have any issues with noise.  Location is very good.",3
"Large rooms and bathrooms with decent amenities.   All rooms have balconies overlooking ocean.  Not much around the hotel as still a lot of new construction.  About 10-15 minutes drive to old medina with traffic.   Breakfast buffet is good with wide variety and wonderful pastries and breads however food is not kept very hot even on warming trays.  Only complaint is the shower.   It’s a high step in bath but issue is the spray hose won’t spray down, pressure is high and causes it to spray water through out bathroom.   Other issue is the hot water will suddenly go scalding every 45 seconds so you have to be careful not to get yourself burned.   You start to figure out the timing and ensure not spraying on you at those intervals.   Also watch out for the ATM machine in the lobby,…",4
"Stayed here because my company has preferred rate.  The setting is breathtaking as it overlooks the sea with Tangier in the distance.  The hotel itself has a very unique style (kind of Vegas-like lobby).  Service was a bit strange.  Checked in and was told to sit down while they check me in.  45 minutes later I asked what was going on and they finally finished my check in.  Then, I had to ask several times for my passport to be returned.  Arrived to my room only to have to ask the maid for towels.  Ocean-front room, pretty spacious.  Has mini-bar, nice balcony, plenty of bath amenities.  Ate at one of the restaurants twice and food and wine very good.  Service a little timid.  Breakfast buffet offered daily.  Room service was quick and efficient.  Had a glass of wine in the bar…",3
"First impression, from outside, to the lobby and to the swimming pool, it's great!  The reality is a very bad, unefficient service and rude staff (we have been waiting 3 hours for the missing towels in the room, with rude staff picking up the phone on the reception). Noisy: In front of the hotel (see side) there is a street and parkings, where, all night long, cars (with loud music) are stopping and people (yelling and singing) are coming: they enjoy the see view... Toilet not clean, water on the bathroom's floor, drip water from the airconditionning system on the floor, are just the most remarkable notes to do, regarding the conditions of the room, besides the missing towels. Well, I'll try to sleep now (it's almost 3 am) and, maybe, the sleep will overcome the loud and the…",2
"The view and the pool were outstanding. But that is where it ended. The service was dreadful with some of the most uncaring staff I have ever encountered. We stayed at this hotel as part of a conference, and while the lobby and general grounds were fine, the lack of attention made this an unpleasant experience. .... we are still waiting for toilet paper to be delivered to our room.... it never came. Neither did the drink- soda- that we tried to order at the pool side bar.",2
"magnificent hotel, best service, amazing ocean view, just pure luxury treatment. This hotel is only a short cab drive to the most amazing parts of tanger, all sight seeing or historic al places. For history lovers this place is just heaven",5
Stayed one night. Hotel is well placed with views towards sunset and has pools and lots of food areas. Room was a good size and the bed okay. Bathroom a good size. Staff at main desk and food area downstairs very good. Breakfast was quite good. One of the staff members in the Jazz Bar must have been having a bad day as a bit surly. Here are some renovations needed with carpet with big stains and other minor marks not giving a good impression.,4
"This hotel is a shocker! We stayed here for one night on an Insight tour of Morocco at the beginning of June 2017. At first glance, the place looks ultra modern and has a stunning view of the ocean from the entrance and lobby area but unfortunately, that's where the good news ends. Closer inspection reveals a hotel that has been badly designed at a detail level, it's been badly built and finished, it's clearly had little or no maintenance since new and to cap it all off, the staff look miserable and are generally unhelpful. Our bathroom was terrible. Badly cracked /smashed tiles on the vanity. The shower was a disaster. The shower head was loosely attached and unable to be adjusted and when you turned the water on it rose uncontrollably spraying its jet across the ceiling to the…",1
"Yes, this place is remote, but for one night it is wonderful.  I believe all rooms face the water, (althought it is quite a distance to get down to the beach, if it is at all possible.)  Having a small patio we left the door open and slept with the ocean breeze entering our room.  The hotel lobby  is absolutely lovely an pristine.  The pool is in a perfect setting.  Watching the sunset is amazing.  The rooms are a good size.  As for coffee/tea in room you hardly find that at most non-American hotels.  Breakfast had a great assortment of items, but you must remember you are in Morocco.",4
"The hotel is opulent, very richly decorated in a modern Moroccan way.  The room is big and comfortable but note that there is no coffee/tea making facility.  Room has a balcony and it offers a great view of the sea.  Why average?  Breakfast buffet was okay except that the staff in the buffet area will not refill unless you ask them to.  Also, they are not that friendly and accommodating.  Asking them to refill - you get a grunt from the staff.  I asked for paper napkins and they did not have any!!!  Coffee machine was not working also and we were served tasteless coffee from the pot.  The saving compensation on the staff would be the very nice guy in front desk.",3
"This hotel is situated a bit out of town (which is why I chose it). The views from our room was exceptional especially at night! Their breakfast buffet was fantastic with fresh hot foods served to order as well; plenty of choice and flavor. Staff was mostly very helpful. I had an allergic reaction to the carpet cleaning fluid used in our room so they upgraded us to a villa room. Unfortunately, it was a bit bare and needed fresh linen & towels.A housekeeping issue. After a phone call, things were corrected. I would stay here again.",4
"My wife Nicoleta Todirisca have had a nice relaxing week in your hotel. Thanks to mr. Mouhcen El Youssoufi responsabile F&B for his professionalism and kindness. We have great memories of Farah Tanger Hotel, of Tanger and Maroc. ",4
This superb Hotel Farah is out of the main town of Tangier; and is in a peaceful location. There are fine views of Tangier over the bay. Our wonderful room overlooked the good beach which is right next to the hotel. The sea was too rough for swimming at the time we were there at the start of April. It had also been raining.  The pool and its area also looked good. It was a pleasure to stay at this hotel.,5
"The hotel is well away from any shopping area or restaurants so visitors without transport are rather stuck. Our bedroom was a large spacious room with ample hanging and shelf space and a good work station. Bathroom had plenty of space for toiletries but the shower was an over  the bath model and not easy to use. The room had a safe, hair dryer and an empty minibar. There was no tea or coffee making facilities. A strange lack was any glasses of any kind, even in the bathroom for tooth cleaning. We arrived for dinner a few minutes after most visitors and found that the choice and quantity of food available was limited to say the least. Odly, the same food seemed to appear at breakfast.",3
Great place to stay for those who want to be further away from the corniche for a quiet and relaxing time. The corniche and medina is roughly a five minute drive. Great views with friendly staff who are attentive to your needs. ,4
"I've spent 4 nights at this nice and calm hotel. All things went well except the hammam and massage, which were poor although the price was very hefty (650 DH). Staff other than the massage people were very friendly and generous. Food was nice too.",4
"Such a warm team, happy smiling faces at all times. They listened to our needs and made necessary arrangements...even bring us hot bread every morning . Detail oriented house keep kept our rooms feeling fresh and the showers in pristine conditions. Highly impressed and would recommend this hotel to any one out there. I would definitely be choosing it as my go to hotel for tangier. Choukran the team",5
"All i can say is that i did not enjoy my stay at this hotel. The room furniture looked cheap and was not comfortable. The breakfast  was a disaster: the salad was not fresh, there were no eggs and no juice at 10:00 am! i asked for some juice several times and no body cared ( specialy the old man with grey hair, he needs to be more friendly). The receptionnists need to smile more.  one good thing about this hotel: the view.",2
We had the best time at this hotel. The staff was really friendly. We are road tripping through morocco and this was our first hotel. We are coming back too stay here within 3 days accompanied by my father and brother. Great food! Loved the jazz bar. The spa was also amazing!!,5
"Relatively new hotel near the sea, nice views, a bit far from the old city center, some interesting interior design features, but quality of service really not great. Breakfast buffet far below standard. Most staff apparently poorly trained. Really not that good, we wouldn't use it again.",3
The hotel has updated their lobby so much but has neglected the rooms. It has a nice pool area and a nice view over the waters but I would not stay very long in a hotel that is so remote and with not enough facilities.,3
Great hotel and excellent location with an amazing view to the ocean. Very helpful and friendly staff. Front desk staff was particularly accommodating and went above and beyond to assist with our specific needs. I totally enjoyed my stay and recommend it. ,5
"This is the best view in tanger because in tala ,but the service is very bad,we went there we asking for baby bed the receptionist said sorry we dont have today may be tomorrow it will be available -poilar not available in the room we orderd from reception we received after 2 hours-only two employee work as a receptionist one morning shift and another evening",3
"We arrived at Farah Hotel Tangier after an 10 hour coach trip from Marrakash so it looked like a nice place to rest our weary bodies, especially when we saw the grand staircases, all red and white!  However looks are deceiving!  The hotel is in the middle of nowhere, away from the city and the port. The whole place has an unfinished look.  There was absolutely nothing you can do unless you have a car or some other means of transport.    The hotel has a very strange way of numbering its rooms, with dark, winding staircases that lead to nowhere!  The only redeeming feature is the view of the sea from most rooms.   We had our group dinner and breakfast  in a huge, hollow feel dining room.  Both the dinner and breakfast were bad.   I am not sure why Trafalgar chose this hotel in…",2
Nice adress. I Stayed for a couple of days. Great lobby red & white. People are helpful. I particularily enjoyed the spa and especially moroccan hammam. The manager lady was very nice. The breakfast is rich and included. The restaurant room so large. The views in general are great. The swimming pool is good if weather is ok,5
"A reasonable hotel. Though expected better for the price. Well out of the city, nothing is with in walking distance, nothing. A long walk to the ocean is just scrub and rocks. Spacious room, small dated bathroom. Average but OK breakfast. Front reception desk disorganised and we saw several people having huge issues because there wasn't a room for them even though they had booked.",3
"i enjoyed the stay. Very helpful receptionists, especially loubna and asmahan. nice breakfast, very fresh and varried. the views are exceptional on two continents. i really spent two exceptional days and recommend this high quqlity hotel",5
"This may have been a 5 star at one time but no way is this a 5 star now! The beach view is so beautiful and the only part I enjoyed. I couldn't sleep because of some fake lemon room freshner. I don't even know where it was coming from to get it out so I could sleep. In the middle of the night I turned on the bathroom light to find baby cockroaches everywhere! The room was missing towels, linen, and other normal supplies. T.V. doesn't work well. ONE night and I was up to get out early!",1
"This isn't a 5 star hotel.we had a reservation for 7 nigths and only stayed one. Everything went bad. When I made the reservation I asked for a baby crib( that says on the website they have available), and when we arrive, late and tired, they didn't even cared about my request. I asked again and after 1 hour, one member of the housekeeper came with bed linen, delivered at my husband arms and gone away. The baby had to sleep in our bed. The room isn't confortable, and the quality of the materials isn't good. When you call to the room service they only understand french.  The tv doens't work well. You have much better places in Tanger at this price and even lower. This isn't a 5 stars hotel...maybe 4 or even 3 in some aspects.",1
"Our coach tour company, Trafalgar, booked this hotel. It is a good modern hotel with very good views. The reception staff were polite and helpful, however the service in the restaurant needs to improve, as does the breakfast food. The room was spacious and well equipped. The bed was comfortable. Wifi was free, however it appeared slow. They have both an indoor and outdoor pool and an excellent spa. They also have a gym. The air conditioning needs improving. The hotel is also a bit out of town, so you would need a 10 - 15 minute taxi ride to get to attractions and restaurants in Tangier City Centre. This hotel is not a 5* by European standards, however they can improve the overall customer experience with training for their restaurant staff.  ",4
"The hotel is gorgeous. Reception people are very kind, good english and helpfull.  Beautiful SPA but the staff should all have trainning, because they act as they are working in a 3 start hotel (very bad communication) The massage therapist did express massage in my self (and not good one) and I missed 15min from my massage (she just told me that she did 1 hour, but it wasnt true). After i complain about her mistake, she want that I take 15min shower, to get the correctly time and the recepcionist agreed with her. So dont use the spa in this place, they are kind try to lie to you.",3
Very cool hotel has a good view and great reception breakfast was okay but yo be honest the prices is not worth it there is good hotels with less prices but its good for new experience.. and pool was ok but i prefer suites was near beach and very romantic if u wanna dpend time with ur partner,4
"The room was spacious and the bed was moderately firm. There was a slightly offensive odor in the hallway, but the room smelled ok. Wifi was free, but SLOW in the rooms. I had to go to the lobby to even sync a Fitbit. Dinner was included for us (Insight tour).  The food was mediocre, at best and none of it was hot.  Lukewarm vegetables and meat isn' that great. I'm diabetic, so I tried to order a Diet Coke.  They didn't have even ONE diet drink. We ordered some wine at our table and we were basically done eating before it arrived.    I asked for an extension cord because both my husband and I have CPAP machines. It took over 4 hours to get one. At least the man at the reception desk was persistent and finally got one.    The air conditioning really was nonexistent.  We were so…",3
"Our tour company used Hotel Farah Tanger - very modern, excellent size rooms, beautiful views of the ocean. Service however especially in the restaurant was below standard and the breakfast was poor. Given the vast building of new hotels going on, Farah will need to improve these aspects. If they do so they would deserve a better rating. Bit outside of the town, would need taxi to get to town and bars and restaurants.",4
"Nice hotel over all, the room Is not dark so the comfort of sleep Is not that great not enough curtains, you will have to wake up when the sun Is up;( the breakfast was good nice variety the service was OK, the front desk not helpful at all, I asked for a different room they said that they were sold out when the hotel was nearly empty,  anyways overall It Is an OK hotel to stay at while in Tangier a bit far from the main attractions of Tanger (downtown, Medina etc...) The service could be Improved a bit",3
"We stayed at this hotel one night on a recent trip to Morocco. Nice seaside views from the hotel. I wish our room would have been a little higher, but we still had some nice view out over the sea. It was a little cool to use the pool, but it looked tempting. Great sunset. The hotel lobby was very nice. This hotel I believe was only a couple years old. The room was nice and spacious. The only thing that caught my eye was the curtain rod in the shower looked like a piece of PVC pipe. That and a couple spots where the stucco had fallen off the building. Spent some time in the bar. For some reason you could not put your bar tab on your room bill. Breakfast was very good. One of the places were you could get an omelet in the morning.",5
"Although this hotel is out of town, it is brand new with al the mod cons. Being in Morocco, we were surprised at how good this pace was. Meals at hotel were good and sleep very good. Staff were great with no problems. Only downside was location which was out of central Tangiers",5
"Stayed one night, as part of a tour. Weather was awful, so couldn't appreciate location/views too much! Tries very hard to be stylish, with predominately white finish everywhere - which I liked, but execution & quality slightly let it down. Rooms very large and well equipped. View (when we could see it) lovely, including view of Spanish coast. Set meal ok.",3
"Stayed here 1 night as part of an Insight Tour. We were allocated a Deluxe Double Room with a balcony overlooking the Swimming Pool, Beach, the Straits of Gibraltar and Spain across the waters, a North West orientation. White is the predominant colour in the hotel and the room. Room floor is carpeted and the choice of beige & white furniture complements the theme  - a sparkling bright and breezy resort hotel just right for rest and relaxation. Room is well equipped with Bathrobe, bedroom slippers, complimentary water and coffee/tea making facilities. Bathroom is well designed with ample bath amenities. Location wise the hotel is quite isolated with only other hotels along the same beach front. It is about 10-15 mins taxi ride to Tangier City Centre if one needs to seek other…",4
Hotel just over year old. Rooms well decorated with tea and coffee in rooms. On tour and found we were treated with scorn in bar and dinning room. Bar noisy when we change euro given back in local currency and couldn't book to room. Dinning room great view once you found it down long stairs. No direct lift to dinning accept via service area.,3
We stayed one night in April 2016 and the hotel is great but we decided to go to the bar prior to going to dinner and  they would not book a drink back to the room. We had to pay in euro and were given the back in local currency which we did not want. The front staff did not know of a lift to go down 1 level for dinner. What happens with handicapped persons?. The shower leaked all over the floor .,5
Not all rooms alike ...no view from any of the # xx28 rooms (eg 2028 or 3028 etc ).   I assume that applies to all standard rooms.  Staff and Service is pathetic at best.  Hotel safe was not working and we could not get it fixed no mater how many times we asked the front desk....plenty of yes yes right away and nothing.  Hotel is very well situated from a vista but you are a bit stranded from Tangiers. A 10-20minute cab ride.  No direct beach access.  Spa is poorly laid out...the inside pool is not heated so your out of luck in the early spring months.  Rooms are spacious for European standards and beds are comfortable.  Bathrooms are clean but still with bathtubs and a shower system that will certainly flood your bathroom floor!   Towels are a precious commodity!  We had a…,2
Over the top decor. Heaps of steps particularly to dining room.  Views but rooms too close together. Balconies are not private and you feel you are intruding on others as you can see into their bedroom.  The views from the dining room are spectacular but way way too far from wharf and downtown.  Food very ordinary.  If you like salad ok but not much mores.  Lovely pool but very cold,3
"Spent 1 night here as part of a tour. Beautiful new hotel. The decore is red and white throughout the lobby, very appropriate for us as we were there on Valentine's Day! It was an extremely windy night so unfortunately we were unable to enjoy the view of the sea. Hotel did a good job on the breakfast buffet. Would definitely stay here if in Tangier again.",4
"Spent 11 days in Morocco last year (Feb 2015). The hotel is near the beach, and not too far from the Moevenpick hotel that houses the largest casino in all of Africa :)  Beautiful hotel and great service, and the views of the beach are breathtaking. A memorable experience!",5
"Hotel is very smart , the staff are so nice the rooms are luxurious always kept very clean by a army of room maids  The restaurants are very nice so is the bar I give this hotel 5stars I will staying again The hotel is a little out of town the hotel has a car shuttle service that runs from 8am til 6pm and it's free otherwise a small taxi is only 20DH about £1.50 very cheap",5
This hotel has a lovely outlook and over the ocean and the beach and the rooms are large and comfortable.  The decor is pretty garish and the meals service was only pretty mediocre.  It was off season in Winter so I understand that it was a quiet time but I couldn't even get a coffee at the breakfast without asking for a cup and the coffee facilities to be refilled.  The room was large but the furnishings were cheap and pretty poor quality.  Out bath had burn marks all over it?,3
"I don't know who decorated this hotel but the furniture was bold red, white and black.  Check-in was fast and the breakfast buffet was good with ample selections.  The staff was always there when needed.  The room was average size for a traveling hotel room but the air condition did not work.  Several of our fellow travelers complained about the air not working.  I opened the sliding glass doors to a wonderful breeze off of the water.  The breeze cooled the room.  It just makes for a nervous night sleep with the sliders open.  There was a good view of the harbor from the back of the hotel.",3
"Unfortunately we only had one night at this beautiful hotel as we were on an intensive touring holiday travelling to Morocco by train from and to London.   However, we would not have missed this hotel for the world.   All gleaming white and scarlet in the lobby area and the room was spacious and very elegant.   We had a group dinner which was excellent served by very professional staff.   Good bar area and a very good breakfast.   Wish we had had longer here, very luxurious and would highly recommend it",5
"The hotels looks nice, although you can see easily that the quality of the construction is very ""average"" to say the least. Nevertheless the view is beautiful and the decoration is OK. We went there to prepare our next trip and booked some rooms for some friends and employees. We requested that we visit one suite before making the reservation. The receptionist told us that she would call a PR or a manager to do it. We waited 15 mins, nobody was there, No customer, everything was empty in the middle of the afternoon. After this time we went back to the reception desk and asked again whether our request was going to be honoured.. She asked us to wait a little bit more. After 20 mins more wait we left the hotel and booked elsewhere. Bad way to attract customers with a company in…",2
"Sadly we arrived late to this hotel and couldn't use the pool which looks lovely and has amazing views back to Tangier.  We ordered beer sitting on the outdoor balcony, the waitress requested that we pay cash for our drinks, would not accept credit card (despite other people in our party being able to pay that way), nor could we charge to our rooms.  As this was our last day in Morocco we had used all our dirhams, she accepted euros but refunded the change in dirhams..........!  It seemed very odd as all other hotels were happy to accept payment by credit card.  We had dinner in the restaurant that night, buffet style, lots of choices but nothing was really hot temperature wise so as a result was less than inspiring.  To top our stay, my friend was accused of not paying for a…",3
"Food is excellent, the gym equipment is the latest which includes an instructor, indoor pool, outdoor pool, superb massage facilities, buffet breakfast and stunning views. Stayed here out of season, but the weather was still warm.",4
The weirdest hotel ever! No spirit no identity no theme. You will find lots of tables and chairs scattered in corridors just left out there. Ballrooms are huge and empty  It looks & feels like a corporate convention center/hotel trying miserably to look hip and chic. FAIL,2
